user_id,register_time,research_fields,active_period,reading_preferences,interaction_tendency,follower_count,following_count,activity_level,user_type
user_0098,2023-01-09 00:00:00,"[""质谱分析"", ""NMR""]",afternoon,"[""综述文章""]","{""like"": 0.36953043288381465, ""collect"": 0.6700183574782607, ""comment"": 0.24360987727151925, ""share"": 0.2367604054959375, ""follow"": 0.7380302238088106}",37,25,low,researcher
user_0099,2024-01-08 00:00:00,"[""蛋白质折叠"", ""深度学习""]",afternoon,"[""综述文章""]","{""like"": 0.6665432543263733, ""collect"": 0.5395386298274292, ""comment"": 0.7069199378449529, ""share"": 0.44542142714056226, ""follow"": 0.4843717328178332}",1,69,high,industry
user_0100,2023-06-06 00:00:00,"[""癌症生物学"", ""罕见病研究""]",evening,"[""算法解读""]","{""like"": 0.745123720469473, ""collect"": 0.3416520762523369, ""comment"": 0.34098925643305533, ""share"": 0.061198037286158635, ""follow"": 0.35187586429288986}",22,4,medium,industry
user_0101,2023-02-15 00:00:00,"[""抗体设计"", ""虚拟筛选"", ""膜蛋白""]",afternoon,"[""算法解读"", ""技术教程""]","{""like"": 0.38311296161589314, ""collect"": 0.1864653947374804, ""comment"": 0.21591658281365603, ""share"": 0.03222795342213457, ""follow"": 0.6812596103829763}",25,64,high,researcher
user_0102,2023-05-23 00:00:00,"[""分子动力学"", ""蛋白质折叠"", ""机器学习""]",morning,"[""最新论文""]","{""like"": 0.5253525352134445, ""collect"": 0.07871278629872085, ""comment"": 0.18117986773305822, ""share"": 0.592707263428951, ""follow"": 0.46358173769305233}",868,11,low,student
user_0103,2023-08-26 00:00:00,"[""结构生物学"", ""代谢工程""]",morning,"[""最新论文""]","{""like"": 0.7122702160968116, ""collect"": 0.29538910945446706, ""comment"": 0.3257141565969702, ""share"": 0.07978321250691431, ""follow"": 0.6983952987465495}",8,3,medium,researcher
user_0104,2023-01-11 00:00:00,"[""质谱分析""]",evening,"[""最新论文""]","{""like"": 0.7791227936944848, ""collect"": 0.7073670395470426, ""comment"": 0.39252672348208617, ""share"": 0.029205375898729895, ""follow"": 0.7901857629286952}",3,12,high,industry
user_0105,2023-04-19 00:00:00,"[""质谱分析"", ""结构生物学""]",afternoon,"[""最新论文"", ""技术教程""]","{""like"": 0.5608173600710257, ""collect"": 0.359052852915835, ""comment"": 0.18283905551805654, ""share"": 0.0547673734285591, ""follow"": 0.668157182090812}",20,1,low,student
user_0106,2023-03-19 00:00:00,"[""药物设计""]",night,"[""技术教程""]","{""like"": 0.6971691952843192, ""collect"": 0.45113417291589947, ""comment"": 0.32477842939338625, ""share"": 0.15191699959695937, ""follow"": 0.45486747905128827}",24,24,high,industry
user_0107,2023-01-24 00:00:00,"[""结构生物学"", ""生物信息学""]",evening,"[""新闻动态""]","{""like"": 0.6099448980586875, ""collect"": 0.5277549059060893, ""comment"": 0.2661299599929514, ""share"": 0.007262491933181414, ""follow"": 0.1916759457799291}",6,12,high,industry
user_0108,2023-05-20 00:00:00,"[""AlphaFold"", ""X射线晶体学""]",night,"[""经典方法""]","{""like"": 0.9112709125928493, ""collect"": 0.23399948768355977, ""comment"": 0.4433740977509203, ""share"": 0.11483631597440819, ""follow"": 0.07225301225087848}",102,5,low,student
user_0109,2023-11-28 00:00:00,"[""图神经网络"", ""深度学习""]",afternoon,"[""技术教程"", ""算法解读""]","{""like"": 0.7446022077211214, ""collect"": 0.16819772697724486, ""comment"": 0.18644716264904268, ""share"": 0.053982246596394015, ""follow"": 0.6283006998027771}",8,3,low,researcher
user_0110,2023-01-23 00:00:00,"[""抗体设计"", ""代谢工程""]",morning,"[""应用案例""]","{""like"": 0.8225541327554663, ""collect"": 0.616433474880452, ""comment"": 0.1505160673238248, ""share"": 0.07239485604356194, ""follow"": 0.3166973843800282}",16,10,low,newbie
user_0111,2023-07-20 00:00:00,"[""蛋白质-配体相互作用"", ""NMR""]",afternoon,"[""实验技巧""]","{""like"": 0.5934301411583703, ""collect"": 0.46224133156729796, ""comment"": 0.5643344762540583, ""share"": 0.41424371605275073, ""follow"": 0.5583265329186974}",15,1,low,student
user_0112,2025-04-03 00:00:00,"[""蛋白质组学""]",night,"[""应用案例""]","{""like"": 0.5402727754658457, ""collect"": 0.42314086205603707, ""comment"": 0.05055099836723533, ""share"": 0.03851762855067682, ""follow"": 0.6972871173330357}",4,14,medium,industry
user_0113,2023-01-06 00:00:00,"[""蛋白质-配体相互作用"", ""罕见病研究""]",afternoon,"[""最新论文""]","{""like"": 0.5620729233734937, ""collect"": 0.10929812978482896, ""comment"": 0.14516652256061496, ""share"": 0.11131303349363027, ""follow"": 0.14007659894947413}",3,29,medium,industry
user_0114,2023-08-12 00:00:00,"[""机器学习"", ""代谢工程""]",evening,"[""算法解读"", ""技术教程""]","{""like"": 0.7178306486217941, ""collect"": 0.4186396390853842, ""comment"": 0.5500276146563878, ""share"": 0.2909815168542549, ""follow"": 0.6854518341771842}",63,214,medium,researcher
user_0115,2024-10-07 00:00:00,"[""深度学习""]",afternoon,"[""算法解读"", ""实验技巧""]","{""like"": 0.6402878973693851, ""collect"": 0.25441788839243684, ""comment"": 0.35192174882009086, ""share"": 0.3149109667577619, ""follow"": 0.5281624846573446}",31,50,low,student
user_0116,2023-02-23 00:00:00,"[""冷冻电镜"", ""结构生物学""]",evening,"[""技术教程""]","{""like"": 0.17845015322251162, ""collect"": 0.7215874922541144, ""comment"": 0.22329301670863017, ""share"": 0.10503094970007584, ""follow"": 0.5167576996605996}",6,1,high,student
user_0117,2023-03-01 00:00:00,"[""分子动力学""]",afternoon,"[""新闻动态""]","{""like"": 0.4643652993093258, ""collect"": 0.22732615080285393, ""comment"": 0.4839101348391069, ""share"": 0.20154235219632796, ""follow"": 0.3356830993302391}",29,74,medium,researcher
user_0118,2024-01-14 00:00:00,"[""机器学习"", ""酶催化""]",morning,"[""实验技巧"", ""算法解读""]","{""like"": 0.8071185600674856, ""collect"": 0.2677017082571782, ""comment"": 0.5193035151958953, ""share"": 0.1415107153339463, ""follow"": 0.7105179273298451}",85,20,medium,industry
user_0119,2024-07-08 00:00:00,"[""分子对接"", ""扩散模型""]",evening,"[""综述文章"", ""技术教程""]","{""like"": 0.5860175450900331, ""collect"": 0.23231093898488295, ""comment"": 0.653465538338456, ""share"": 0.2649804982373203, ""follow"": 0.5866285708353619}",23,4,medium,industry
user_0120,2023-07-06 00:00:00,"[""虚拟筛选""]",night,"[""实验技巧""]","{""like"": 0.5720358909044123, ""collect"": 0.40334987065265654, ""comment"": 0.14606764568347796, ""share"": 0.16128327758953898, ""follow"": 0.34539022358356153}",3,11,medium,researcher
user_0121,2023-07-19 00:00:00,"[""膜蛋白""]",morning,"[""应用案例""]","{""like"": 0.5556105078209611, ""collect"": 0.7564413007706255, ""comment"": 0.46615054364704134, ""share"": 0.25390829145098104, ""follow"": 0.3731048649771722}",220,29,low,student
user_0122,2023-01-08 00:00:00,"[""酶催化"", ""膜蛋白""]",evening,"[""技术教程"", ""经典方法""]","{""like"": 0.8304452355208375, ""collect"": 0.20808009073070596, ""comment"": 0.12196299418713012, ""share"": 0.18952341537343032, ""follow"": 0.16963291370526012}",17,66,medium,newbie
user_0123,2023-08-04 00:00:00,"[""代谢工程"", ""蛋白质组学""]",afternoon,"[""实验技巧"", ""新闻动态""]","{""like"": 0.4016179566093607, ""collect"": 0.513329309341458, ""comment"": 0.5179907973808396, ""share"": 0.5561777551995912, ""follow"": 0.2173066214346909}",896,11,low,industry
user_0124,2023-02-22 00:00:00,"[""蛋白质组学"", ""生物信息学""]",evening,"[""实验技巧"", ""最新论文""]","{""like"": 0.6911592772888355, ""collect"": 0.5076582205244887, ""comment"": 0.09765658745988676, ""share"": 0.16132071092494382, ""follow"": 0.6399164331575187}",2,18,low,researcher
user_0125,2024-01-21 00:00:00,"[""扩散模型"", ""分子对接""]",night,"[""经典方法""]","{""like"": 0.5142044423683569, ""collect"": 0.34405284671498, ""comment"": 0.1793473878232899, ""share"": 0.11089154590242861, ""follow"": 0.46078239541670635}",51,7,medium,student
user_0126,2023-04-14 00:00:00,"[""神经退行性疾病"", ""X射线晶体学""]",evening,"[""应用案例""]","{""like"": 0.3496197119824145, ""collect"": 0.3757215631820373, ""comment"": 0.3040908912378552, ""share"": 0.10606064649518797, ""follow"": 0.3770991326009653}",3,30,medium,researcher
user_0127,2023-01-08 00:00:00,"[""免疫学""]",night,"[""算法解读"", ""综述文章""]","{""like"": 0.3059511620494391, ""collect"": 0.4025430127801365, ""comment"": 0.20080316463958484, ""share"": 0.11531793294900741, ""follow"": 0.25596135831942}",38,90,medium,industry
user_0128,2023-04-09 00:00:00,"[""蛋白质工程"", ""免疫学""]",morning,"[""实验技巧""]","{""like"": 0.7886224701218247, ""collect"": 0.33685040142373734, ""comment"": 0.6920524667319062, ""share"": 0.003370819576008211, ""follow"": 0.6101823050324245}",6,0,low,researcher
user_0129,2023-01-03 00:00:00,"[""蛋白质组学""]",afternoon,"[""技术教程"", ""实验技巧""]","{""like"": 0.5224361373668713, ""collect"": 0.594899864369462, ""comment"": 0.3500436968512701, ""share"": 0.1410719563786733, ""follow"": 0.5079379059588593}",564,86,medium,student
user_0130,2023-03-03 00:00:00,"[""扩散模型""]",night,"[""技术教程"", ""综述文章""]","{""like"": 0.6855970370691332, ""collect"": 0.36412352558103844, ""comment"": 0.14392001331044385, ""share"": 0.05771771948064715, ""follow"": 0.27985546849596493}",38,29,medium,student
user_0131,2025-01-09 00:00:00,"[""分子动力学"", ""蛋白质组学"", ""冷冻电镜""]",evening,"[""综述文章""]","{""like"": 0.813165295411401, ""collect"": 0.7943202113625236, ""comment"": 0.13082771448938876, ""share"": 0.046582722559830245, ""follow"": 0.4611593017144682}",23,15,medium,industry
user_0132,2023-04-25 00:00:00,"[""NMR""]",evening,"[""技术教程""]","{""like"": 0.4328914839373824, ""collect"": 0.7613086684740599, ""comment"": 0.2092497583517436, ""share"": 0.11262178757300685, ""follow"": 0.4284747093628099}",412,26,medium,researcher
user_0133,2023-09-14 00:00:00,"[""X射线晶体学"", ""生物信息学"", ""药物设计""]",evening,"[""最新论文""]","{""like"": 0.4559399240479546, ""collect"": 0.7528395585288361, ""comment"": 0.11302495018790161, ""share"": 0.215980576288614, ""follow"": 0.7931252568773307}",11,106,medium,researcher
user_0134,2023-05-08 00:00:00,"[""药物设计"", ""蛋白质-配体相互作用"", ""罕见病研究""]",afternoon,"[""最新论文"", ""技术教程""]","{""like"": 0.37841520729680744, ""collect"": 0.558532687996069, ""comment"": 0.2570721475325088, ""share"": 0.011983109847786106, ""follow"": 0.8593883688408712}",49,1,medium,researcher
user_0135,2024-06-23 00:00:00,"[""深度学习""]",morning,"[""技术教程"", ""最新论文""]","{""like"": 0.8712869933876902, ""collect"": 0.14639327414484313, ""comment"": 0.47203865298986164, ""share"": 0.04830516939072259, ""follow"": 0.7872860551907424}",83,4,medium,student
user_0136,2023-12-28 00:00:00,"[""罕见病研究""]",morning,"[""最新论文"", ""综述文章""]","{""like"": 0.6485445624621535, ""collect"": 0.28610906137200726, ""comment"": 0.06950660494820038, ""share"": 0.331951103114554, ""follow"": 0.42127358421312266}",24,6,medium,industry
user_0137,2023-05-21 00:00:00,"[""深度学习""]",night,"[""应用案例""]","{""like"": 0.3458937183515068, ""collect"": 0.11709965393200394, ""comment"": 0.49463843865395085, ""share"": 0.0485773082965248, ""follow"": 0.2506543043023377}",66,8,low,student
user_0138,2023-03-03 00:00:00,"[""癌症生物学"", ""代谢工程""]",morning,"[""新闻动态""]","{""like"": 0.7126425396333665, ""collect"": 0.7510933918113043, ""comment"": 0.2963237149532046, ""share"": 0.20207556747114166, ""follow"": 0.7311883056721217}",72,19,low,industry
user_0139,2024-01-20 00:00:00,"[""免疫学"", ""代谢工程"", ""罕见病研究""]",afternoon,"[""综述文章""]","{""like"": 0.5405964339379509, ""collect"": 0.4626277847479867, ""comment"": 0.3378445639157403, ""share"": 0.1672169897520287, ""follow"": 0.6706723372021005}",2,10,medium,student
user_0140,2023-04-13 00:00:00,"[""代谢工程""]",afternoon,"[""算法解读""]","{""like"": 0.7794562131948964, ""collect"": 0.22413270397886778, ""comment"": 0.49654204493850773, ""share"": 0.17162021959984247, ""follow"": 0.8575776215645352}",6,21,high,student
user_0141,2023-01-23 00:00:00,"[""分子动力学"", ""蛋白质-配体相互作用""]",afternoon,"[""新闻动态"", ""经典方法""]","{""like"": 0.2948633929624539, ""collect"": 0.036413766108924335, ""comment"": 0.4676031279973999, ""share"": 0.06067416662996971, ""follow"": 0.8398685263688996}",51,2,medium,student
user_0142,2023-01-22 00:00:00,"[""蛋白质组学""]",evening,"[""经典方法""]","{""like"": 0.10619267299638668, ""collect"": 0.31002248767068746, ""comment"": 0.32755398294871313, ""share"": 0.14240158393977836, ""follow"": 0.4997420544233279}",3,3,low,student
user_0143,2023-08-29 00:00:00,"[""分子动力学"", ""质谱分析"", ""免疫学""]",afternoon,"[""综述文章""]","{""like"": 0.9789288706872264, ""collect"": 0.19684574774825167, ""comment"": 0.1855526226429961, ""share"": 0.3228881254859403, ""follow"": 0.6101432434845163}",101,17,high,industry
user_0144,2023-09-15 00:00:00,"[""X射线晶体学""]",evening,"[""最新论文""]","{""like"": 0.7118371971920117, ""collect"": 0.6867753798968671, ""comment"": 0.03852635865770549, ""share"": 0.13987685685499876, ""follow"": 0.5555037733614451}",31,2,medium,newbie
user_0145,2023-09-02 00:00:00,"[""质谱分析"", ""扩散模型""]",night,"[""实验技巧""]","{""like"": 0.5798072604509076, ""collect"": 0.07616624717591444, ""comment"": 0.15435239391656735, ""share"": 0.43175921359985786, ""follow"": 0.7577066575593487}",184,4,medium,researcher
user_0146,2023-05-30 00:00:00,"[""神经退行性疾病"", ""冷冻电镜"", ""质谱分析""]",night,"[""经典方法""]","{""like"": 0.544706217345719, ""collect"": 0.5249520032180991, ""comment"": 0.055365000246188935, ""share"": 0.19794735209992395, ""follow"": 0.44045874956642334}",4,4,high,researcher
user_0147,2023-06-23 00:00:00,"[""X射线晶体学"", ""蛋白质折叠""]",evening,"[""最新论文""]","{""like"": 0.563854747508411, ""collect"": 0.13130904532793178, ""comment"": 0.42278186394778217, ""share"": 0.021955543122014105, ""follow"": 0.20307167975505244}",7,6,high,student
user_0148,2023-03-25 00:00:00,"[""扩散模型"", ""NMR"", ""AlphaFold""]",evening,"[""应用案例""]","{""like"": 0.8033204166718698, ""collect"": 0.27793844785272387, ""comment"": 0.46039745588494085, ""share"": 0.25621397253170664, ""follow"": 0.519420692100709}",20,12,medium,student
user_0149,2023-01-07 00:00:00,"[""蛋白质-配体相互作用"", ""蛋白质折叠"", ""分子对接""]",evening,"[""最新论文"", ""新闻动态""]","{""like"": 0.7654741271925412, ""collect"": 0.2989902037105715, ""comment"": 0.5947923898306503, ""share"": 0.31139436941944676, ""follow"": 0.31432590457794896}",11,10,medium,student
user_0150,2023-04-07 00:00:00,"[""罕见病研究"", ""蛋白质结构预测"", ""扩散模型""]",evening,"[""综述文章"", ""算法解读""]","{""like"": 0.4617133613952951, ""collect"": 0.08181910538035857, ""comment"": 0.2339616605176662, ""share"": 0.09713032902924752, ""follow"": 0.6415751525318151}",1337,23,medium,industry
user_0151,2023-04-07 00:00:00,"[""蛋白质折叠"", ""癌症生物学"", ""抗体设计""]",morning,"[""经典方法"", ""最新论文""]","{""like"": 0.494215392472404, ""collect"": 0.7564355421576936, ""comment"": 0.14269166745733725, ""share"": 0.2500943770378717, ""follow"": 0.8421374592406246}",16,13,medium,researcher
user_0152,2023-02-01 00:00:00,"[""神经退行性疾病"", ""免疫学"", ""蛋白质结构预测""]",morning,"[""技术教程""]","{""like"": 0.7391406445583341, ""collect"": 0.07127701939521418, ""comment"": 0.47740769719246856, ""share"": 0.5344760459632818, ""follow"": 0.2572096678699669}",111,145,high,student
user_0153,2023-03-02 00:00:00,"[""药物设计""]",evening,"[""算法解读"", ""应用案例""]","{""like"": 0.6084600322509084, ""collect"": 0.6676932471684337, ""comment"": 0.08794798156746436, ""share"": 0.008520491662464439, ""follow"": 0.3546648197292899}",50,109,medium,researcher
user_0154,2023-09-02 00:00:00,"[""机器学习"", ""深度学习"", ""结构生物学""]",morning,"[""新闻动态""]","{""like"": 0.9214092045554307, ""collect"": 0.31568335711160594, ""comment"": 0.26483422464624806, ""share"": 0.18090768078016237, ""follow"": 0.4185889378548378}",19,2,medium,industry
user_0155,2023-05-19 00:00:00,"[""免疫学""]",night,"[""综述文章""]","{""like"": 0.512859075354103, ""collect"": 0.07263121450573297, ""comment"": 0.034042728266127587, ""share"": 0.079684592517891, ""follow"": 0.4958960448607829}",5,61,high,researcher
user_0156,2023-04-20 00:00:00,"[""X射线晶体学"", ""蛋白质折叠""]",afternoon,"[""综述文章""]","{""like"": 0.8599276437498283, ""collect"": 0.11541614089895881, ""comment"": 0.05583874170944349, ""share"": 0.1996788688134915, ""follow"": 0.41496446793737624}",21,8,medium,student
